title,authors,pdf_link,release_date,document_name
State & Data Structures,,https://docs.near.org/develop/contracts/storage,,develop-contracts-storage.pdf
Promises,,https://docs.near.org/sdk/js/promises/intro,,sdk-js-promises-intro.pdf
Running NEAR Lake Indexer,,https://docs.near.org/tutorials/indexer/run-lake-indexer,,tutorials-indexer-run-lake-indexer.pdf
Authenticate NEAR Users,,https://docs.near.org/develop/integrate/backend-login,,develop-integrate-backend-login.pdf
Integration Tests,,https://docs.near.org/develop/testing/integration-test,,develop-testing-integration-test.pdf
Complex Cross Contract Call,,https://docs.near.org/tutorials/examples/advanced-xcc,,tutorials-examples-advanced-xcc.pdf
Minting,,https://docs.near.org/tutorials/nfts/minting,,tutorials-nfts-minting.pdf
NFT Zero to Hero JavaScript Edition,,https://docs.near.org/tutorials/nfts/js/introduction,,tutorials-nfts-js-introduction.pdf
NEAR Protocol Specification,,https://docs.near.org/concepts/advanced/specification,,concepts-advanced-specification.pdf
Reducing a contract's size,,https://docs.near.org/sdk/rust/contract-size,,sdk-rust-contract-size.pdf
Creating a Circulating Supply,,https://docs.near.org/tutorials/fts/circulating-supply,,tutorials-fts-circulating-supply.pdf
Social Feed Indexer,,https://docs.near.org/bos/tutorial/indexer-tutorials/feed-indexer,,bos-tutorial-indexer-tutorials-feed-indexer.pdf
What are Web3 Apps?,,https://docs.near.org/develop/web3-apps/whatareweb3apps,,develop-web3-apps-whatareweb3apps.pdf
"Modules, Types & Structs",,https://docs.near.org/develop/contracts/basics,,develop-contracts-basics.pdf
Epoch,,https://docs.near.org/concepts/basics/epoch,,concepts-basics-epoch.pdf
Diving deeper,,https://docs.near.org/tutorials/crosswords/beginner/overview,,tutorials-crosswords-beginner-overview.pdf
Interacting with the Wallet,,https://docs.near.org/tools/near-api-js/wallet,,tools-near-api-js-wallet.pdf
Transfers & Actions,,https://docs.near.org/develop/contracts/actions,,develop-contracts-actions.pdf
NFT Zero to Hero,,https://docs.near.org/tutorials/nfts/introduction,,tutorials-nfts-introduction.pdf
Updating Contracts,,https://docs.near.org/develop/upgrade,,develop-upgrade.pdf
Posts Indexer,,https://docs.near.org/bos/tutorial/indexer-tutorials/posts-indexer,,bos-tutorial-indexer-tutorials-posts-indexer.pdf
Seed phrase and key derivation,,https://docs.near.org/tutorials/crosswords/intermediate/use-seed-phrase,,tutorials-crosswords-intermediate-use-seed-phrase.pdf
Core,,https://docs.near.org/tutorials/nfts/core,,tutorials-nfts-core.pdf
Events,,https://docs.near.org/tutorials/nfts/events,,tutorials-nfts-events.pdf
Accessing and Querying Historical data,,https://docs.near.org/bos/queryapi/query-data,,bos-queryapi-query-data.pdf
Actions (including sending NEAR),,https://docs.near.org/tutorials/crosswords/beginner/actions,,tutorials-crosswords-beginner-actions.pdf
Basic instructions,,https://docs.near.org/sdk/js/building/basics,,sdk-js-building-basics.pdf
Environment,,https://docs.near.org/develop/contracts/environment/,,develop-contracts-environment.pdf
Updating the contract,,https://docs.near.org/tutorials/crosswords/intermediate/cross-contract-calls,,tutorials-crosswords-intermediate-cross-contract-calls.pdf
Collections Nesting,,https://docs.near.org/sdk/rust/contract-structure/nesting,,sdk-rust-contract-structure-nesting.pdf
Data on the Blockchain,,https://docs.near.org/concepts/data-flow/data-storage,,concepts-data-flow-data-storage.pdf
BigQuery Public Dataset,,https://docs.near.org/bos/queryapi/big-query,,bos-queryapi-big-query.pdf
Credentials,,https://docs.near.org/tutorials/indexer/credentials,,tutorials-indexer-credentials.pdf
NEAR-CLI-RS,,https://docs.near.org/tools/near-cli-rs,,tools-near-cli-rs.pdf
Building an NFT indexer,,https://docs.near.org/tutorials/indexer/nft-indexer,,tutorials-indexer-nft-indexer.pdf
Integrating Contracts,,https://docs.near.org/develop/integrate/frontend,,develop-integrate-frontend.pdf
What is Data Infrastructure?,,https://docs.near.org/develop/whataredatasolutions,,develop-whataredatasolutions.pdf
Minted NFTs Indexer,,https://docs.near.org/bos/tutorial/indexer-tutorials/nft-indexer,,bos-tutorial-indexer-tutorials-nft-indexer.pdf
FAQ for NEAR JavaScript API,,https://docs.near.org/tools/near-api-js/faq,,tools-near-api-js-faq.pdf
Add the login functionality,,https://docs.near.org/tutorials/crosswords/beginner/logging-in-implementation,,tutorials-crosswords-beginner-logging-in-implementation.pdf
Collections,,https://docs.near.org/sdk/js/contract-structure/collections,,sdk-js-contract-structure-collections.pdf
Reproducible Builds,,https://docs.near.org/sdk/js/building/reproducible-builds,,sdk-js-building-reproducible-builds.pdf
Deploying Contracts,,https://docs.near.org/sdk/js/promises/deploy-contract,,sdk-js-promises-deploy-contract.pdf
Using JavaScript API to interact with NEAR,,https://docs.near.org/tools/near-api-js/quick-reference,,tools-near-api-js-quick-reference.pdf
Introduction,,https://docs.near.org/develop/testing/introduction,,develop-testing-introduction.pdf
Public Method Types,,https://docs.near.org/sdk/js/contract-interface/public-methods,,sdk-js-contract-interface-public-methods.pdf
WebSocket-enabled Components with QueryAPI,,https://docs.near.org/bos/tutorial/queryapi-websockets,,bos-tutorial-queryapi-websockets.pdf
Cross-Contract Calls,,https://docs.near.org/develop/contracts/crosscontract,,develop-contracts-crosscontract.pdf
Skeleton and Rust Architecture,,https://docs.near.org/tutorials/nfts/skeleton,,tutorials-nfts-skeleton.pdf
Decentralized Storage Solutions,,https://docs.near.org/concepts/storage/storage-solutions,,concepts-storage-storage-solutions.pdf
Add a simple frontend,,https://docs.near.org/tutorials/crosswords/basics/simple-frontend,,tutorials-crosswords-basics-simple-frontend.pdf
Self Upgrade & State Migration,,https://docs.near.org/tutorials/examples/update-contract-migrate-state,,tutorials-examples-update-contract-migrate-state.pdf
Design System Components,,https://docs.near.org/bos/tutorial/ds-components,,bos-tutorial-ds-components.pdf
Linkdrops,,https://docs.near.org/primitives/linkdrop,,primitives-linkdrop.pdf
Moving from Web 2 to Web 3,,https://docs.near.org/concepts/web3/intro,,concepts-web3-intro.pdf
Indexing Functions,,https://docs.near.org/bos/queryapi/index-functions,,bos-queryapi-index-functions.pdf
Customizing the NFT Contract,,https://docs.near.org/tutorials/nfts/series,,tutorials-nfts-series.pdf
Transferring Fungible Tokens,,https://docs.near.org/tutorials/fts/transfers,,tutorials-fts-transfers.pdf
About JS SDK,,https://docs.near.org/sdk/js/introduction,,sdk-js-introduction.pdf
QueryAPI Indexing Example,,https://docs.near.org/bos/community/indexers,,bos-community-indexers.pdf
Structs and enums,,https://docs.near.org/tutorials/crosswords/beginner/structs-enums,,tutorials-crosswords-beginner-structs-enums.pdf
NEAR Token,,https://docs.near.org/concepts/basics/tokens,,concepts-basics-tokens.pdf
JS SDK CLI,,https://docs.near.org/sdk/js/cli/,,sdk-js-cli.pdf
Minting NFTs,,https://docs.near.org/tutorials/nfts/minting-nfts,,tutorials-nfts-minting-nfts.pdf
Utilities,,https://docs.near.org/tools/near-api-js/utils,,tools-near-api-js-utils.pdf
Create NFTs in Minecraft,,https://docs.near.org/tutorials/nfts/minecraft-nfts,,tutorials-nfts-minecraft-nfts.pdf
Upgrading the Contract,,https://docs.near.org/tutorials/nfts/upgrade-contract,,tutorials-nfts-upgrade-contract.pdf
Replacing our solution hash,,https://docs.near.org/tutorials/crosswords/intermediate/access-key-solution,,tutorials-crosswords-intermediate-access-key-solution.pdf
Pre-deployed Contract,,https://docs.near.org/tutorials/nfts/predeployed-contract,,tutorials-nfts-predeployed-contract.pdf
Price Oracles,,https://docs.near.org/primitives/oracles,,primitives-oracles.pdf
Post Processing Tools,,https://docs.near.org/sdk/rust/building/post-processing,,sdk-rust-building-post-processing.pdf
Notes on Serialization,,https://docs.near.org/develop/contracts/serialization,,develop-contracts-serialization.pdf
NEAR CLI,,https://docs.near.org/tools/near-cli,,tools-near-cli.pdf
Royalty,,https://docs.near.org/tutorials/nfts/royalty,,tutorials-nfts-royalty.pdf
"Hash the solution, add basic unit tests",,https://docs.near.org/tutorials/crosswords/basics/hashing-and-unit-tests,,tutorials-crosswords-basics-hashing-and-unit-tests.pdf
NEAR for Ethereum developers,,https://docs.near.org/bos/tutorial/ethers-js,,bos-tutorial-ethers-js.pdf
Gas - Advanced,,https://docs.near.org/concepts/basics/transactions/gas-advanced,,concepts-basics-transactions-gas-advanced.pdf
Rapid Prototyping,,https://docs.near.org/sdk/js/building/prototyping,,sdk-js-building-prototyping.pdf
Approvals,,https://docs.near.org/tutorials/nfts/approvals,,tutorials-nfts-approvals.pdf
Payable Methods,,https://docs.near.org/sdk/js/contract-interface/payable-methods,,sdk-js-contract-interface-payable-methods.pdf
Callbacks,,https://docs.near.org/sdk/js/cross-contract/callbacks,,sdk-js-cross-contract-callbacks.pdf
Frontend Interacting with Multiple Contracts,,https://docs.near.org/tutorials/examples/frontend-multiple-contracts,,tutorials-examples-frontend-multiple-contracts.pdf
Hello Lido!,,https://docs.near.org/bos/tutorial/lido,,bos-tutorial-lido.pdf
Iframes,,https://docs.near.org/bos/tutorial/using-iframes,,bos-tutorial-using-iframes.pdf
Decentralized Autonomous Organizations,,https://docs.near.org/primitives/dao,,primitives-dao.pdf
NEAR Lake Framework,,https://docs.near.org/concepts/advanced/near-lake-framework,,concepts-advanced-near-lake-framework.pdf
NEAR CLI - Basics,,https://docs.near.org/develop/deploy,,develop-deploy.pdf
Smart Contract,,https://docs.near.org/concepts/basics/accounts/smartcontract,,concepts-basics-accounts-smartcontract.pdf
Integrating Components,,https://docs.near.org/develop/integrate/frontend-components,,develop-integrate-frontend-components.pdf
Address (Account ID),,https://docs.near.org/concepts/basics/accounts/account-id,,concepts-basics-accounts-account-id.pdf
Unit Tests,,https://docs.near.org/sdk/js/testing/unit-tests,,sdk-js-testing-unit-tests.pdf
Coin Flip,,https://docs.near.org/tutorials/examples/coin-flip,,tutorials-examples-coin-flip.pdf
NearBindgen,,https://docs.near.org/sdk/js/contract-structure/near-bindgen,,sdk-js-contract-structure-near-bindgen.pdf
QueryAPI Overview,,https://docs.near.org/bos/queryapi/intro,,bos-queryapi-intro.pdf
NEAR Lake Indexer,,https://docs.near.org/tools/near-lake,,tools-near-lake.pdf
Validators,,https://docs.near.org/concepts/basics/validators,,concepts-basics-validators.pdf
What are Primitives?,,https://docs.near.org/primitives/whatareprimitives,,primitives-whatareprimitives.pdf
Storage Staking,,https://docs.near.org/concepts/storage/storage-staking,,concepts-storage-storage-staking.pdf
Hello Contract,,https://docs.near.org/develop/contracts/quickstart,,develop-contracts-quickstart.pdf
Serialization Protocols,,https://docs.near.org/sdk/rust/contract-interface/serialization-interface,,sdk-rust-contract-interface-serialization-interface.pdf
Extending Lake indexer with start options,,https://docs.near.org/tutorials/indexer/lake-start-options,,tutorials-indexer-lake-start-options.pdf
Skeleton and JavaScript Architecture,,https://docs.near.org/tutorials/nfts/js/skeleton,,tutorials-nfts-js-skeleton.pdf
Fungible Tokens Zero to Hero,,https://docs.near.org/tutorials/fts/introduction,,tutorials-fts-introduction.pdf
Creating a Local Development Environment,,https://docs.near.org/develop/testing/kurtosis-localnet,,develop-testing-kurtosis-localnet.pdf
Building an NFT indexer for Python,,https://docs.near.org/tutorials/indexer/python-nft-indexer,,tutorials-indexer-python-nft-indexer.pdf
Examples & Tutorials,,https://docs.near.org/tutorials/welcome,,tutorials-welcome.pdf
Migrate from NEAR Lake framework,,https://docs.near.org/bos/queryapi/migrate-from-near-lake,,bos-queryapi-migrate-from-near-lake.pdf
Defining a Fungible Token,,https://docs.near.org/tutorials/fts/defining-a-token,,tutorials-fts-defining-a-token.pdf
Introduction to Indexers,,https://docs.near.org/concepts/advanced/indexers,,concepts-advanced-indexers.pdf
Modifying the contract,,https://docs.near.org/tutorials/crosswords/basics/add-functions-call,,tutorials-crosswords-basics-add-functions-call.pdf
Relayers,,https://docs.near.org/concepts/abstraction/relayers,,concepts-abstraction-relayers.pdf
NEAR SDKs,,https://docs.near.org/sdk/welcome,,sdk-welcome.pdf
What are Chain Signatures?,,https://docs.near.org/concepts/abstraction/chain-signatures,,concepts-abstraction-chain-signatures.pdf
Best Practices for Ethereum developers on NEAR,,https://docs.near.org/bos/tutorial/ethers-js-best-practices,,bos-tutorial-ethers-js-best-practices.pdf
Smart Contract Interaction,,https://docs.near.org/bos/tutorial/interaction,,bos-tutorial-interaction.pdf
NEAR Data Flow,,https://docs.near.org/concepts/data-flow/near-data-flow,,concepts-data-flow-near-data-flow.pdf
Final modifications,,https://docs.near.org/tutorials/crosswords/intermediate/base64vecu8,,tutorials-crosswords-intermediate-base64vecu8.pdf
NEAR Lake indexer basic tutorial,,https://docs.near.org/tutorials/indexer/python-lake-indexer,,tutorials-indexer-python-lake-indexer.pdf
near_bindgen,,https://docs.near.org/sdk/rust/contract-structure/near-bindgen,,sdk-rust-contract-structure-near-bindgen.pdf
The linkdrop contract,,https://docs.near.org/tutorials/crosswords/intermediate/linkdrop,,tutorials-crosswords-intermediate-linkdrop.pdf
Factory,,https://docs.near.org/tutorials/examples/factory,,tutorials-examples-factory.pdf
Getting started,,https://docs.near.org/tutorials/crosswords/basics/set-up-skeleton,,tutorials-crosswords-basics-set-up-skeleton.pdf
Private Methods,,https://docs.near.org/sdk/js/contract-interface/private-methods,,sdk-js-contract-interface-private-methods.pdf
Adding a puzzle,,https://docs.near.org/tutorials/crosswords/beginner/adding-a-puzzle,,tutorials-crosswords-beginner-adding-a-puzzle.pdf
Hype Indexer,,https://docs.near.org/bos/tutorial/indexer-tutorials/hype-indexer,,bos-tutorial-indexer-tutorials-hype-indexer.pdf
Non-Fungible Tokens (NFT),,https://docs.near.org/primitives/nft,,primitives-nft.pdf
Avoiding Token Loss,,https://docs.near.org/concepts/basics/token-loss,,concepts-basics-token-loss.pdf
Blockchain basics,,https://docs.near.org/concepts/web3/basics,,concepts-web3-basics.pdf
Contract Mutability,,https://docs.near.org/sdk/rust/contract-interface/contract-mutability,,sdk-rust-contract-interface-contract-mutability.pdf
Guest Book,,https://docs.near.org/tutorials/examples/guest-book,,tutorials-examples-guest-book.pdf
Basics overview,,https://docs.near.org/tutorials/crosswords/basics/overview,,tutorials-crosswords-basics-overview.pdf
NEAR Protocol Overview,,https://docs.near.org/concepts/welcome,,concepts-welcome.pdf
NEAR Protocol,,https://docs.near.org/concepts/web3/near,,concepts-web3-near.pdf
Access Keys,,https://docs.near.org/concepts/basics/accounts/access-keys,,concepts-basics-accounts-access-keys.pdf
Wallet Selector,,https://docs.near.org/tools/wallet-selector,,tools-wallet-selector.pdf
